Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
22563,Pakistan,Soybeans,2004,12450,494.0,8903.48,26.96
22564,Pakistan,Soybeans,2004,12450,494.0,8903.48,19.93
22565,Pakistan,Soybeans,2004,12450,494.0,8903.48,23.78
22620,Pakistan,Soybeans,2005,12000,494.0,7914.31,24.66
22621,Pakistan,Soybeans,2005,12000,494.0,7914.31,22.8
22622,Pakistan,Soybeans,2005,12000,494.0,7914.31,27.21
22623,Pakistan,Soybeans,2005,12000,494.0,7914.31,22.8
22624,Pakistan,Soybeans,2005,12000,494.0,7914.31,26.8
22625,Pakistan,Soybeans,2005,12000,494.0,7914.31,24.66
22626,Pakistan,Soybeans,2005,12000,494.0,7914.31,26.04
22627,Pakistan,Soybeans,2005,12000,494.0,7914.31,18.75
22628,Pakistan,Soybeans,2005,12000,494.0,7914.31,22.8
22683,Pakistan,Soybeans,2006,11287,494.0,6925.13,25.17
22684,Pakistan,Soybeans,2006,11287,494.0,6925.13,23.28
22685,Pakistan,Soybeans,2006,11287,494.0,6925.13,27.29
22686,Pakistan,Soybeans,2006,11287,494.0,6925.13,23.28
22687,Pakistan,Soybeans,2006,11287,494.0,6925.13,26.73
22688,Pakistan,Soybeans,2006,11287,494.0,6925.13,25.17
22689,Pakistan,Soybeans,2006,11287,494.0,6925.13,26.46
22690,Pakistan,Soybeans,2006,11287,494.0,6925.13,19.53
22691,Pakistan,Soybeans,2006,11287,494.0,6925.13,23.28
22746,Pakistan,Soybeans,2007,5818,494.0,5935.96,25.16
22747,Pakistan,Soybeans,2007,5818,494.0,5935.96,23.33
22748,Pakistan,Soybeans,2007,5818,494.0,5935.96,27.69
22749,Pakistan,Soybeans,2007,5818,494.0,5935.96,23.33
22750,Pakistan,Soybeans,2007,5818,494.0,5935.96,27.21
22751,Pakistan,Soybeans,2007,5818,494.0,5935.96,25.16
22752,Pakistan,Soybeans,2007,5818,494.0,5935.96,26.53
22753,Pakistan,Soybeans,2007,5818,494.0,5935.96,19.5
22754,Pakistan,Soybeans,2007,5818,494.0,5935.96,23.33
22809,Pakistan,Soybeans,2008,5918,494.0,4946.79,24.89
22810,Pakistan,Soybeans,2008,5918,494.0,4946.79,23.21
22811,Pakistan,Soybeans,2008,5918,494.0,4946.79,27.23
22812,Pakistan,Soybeans,2008,5918,494.0,4946.79,23.21
22813,Pakistan,Soybeans,2008,5918,494.0,4946.79,26.74
22814,Pakistan,Soybeans,2008,5918,494.0,4946.79,24.89
22815,Pakistan,Soybeans,2008,5918,494.0,4946.79,26.33
22816,Pakistan,Soybeans,2008,5918,494.0,4946.79,19.34
22817,Pakistan,Soybeans,2008,5918,494.0,4946.79,23.21
22872,Pakistan,Soybeans,2009,6078,494.0,3957.61,25.37
22873,Pakistan,Soybeans,2009,6078,494.0,3957.61,23.62
22874,Pakistan,Soybeans,2009,6078,494.0,3957.61,27.88
22875,Pakistan,Soybeans,2009,6078,494.0,3957.61,23.62
22876,Pakistan,Soybeans,2009,6078,494.0,3957.61,27.41
22877,Pakistan,Soybeans,2009,6078,494.0,3957.61,25.37
22878,Pakistan,Soybeans,2009,6078,494.0,3957.61,26.68
22879,Pakistan,Soybeans,2009,6078,494.0,3957.61,19.3
22880,Pakistan,Soybeans,2009,6078,494.0,3957.61,23.62
22935,Pakistan,Soybeans,2010,5730,494.0,2968.44,25.48
22936,Pakistan,Soybeans,2010,5730,494.0,2968.44,23.75
22937,Pakistan,Soybeans,2010,5730,494.0,2968.44,28.0
22938,Pakistan,Soybeans,2010,5730,494.0,2968.44,23.75
22939,Pakistan,Soybeans,2010,5730,494.0,2968.44,27.45
22940,Pakistan,Soybeans,2010,5730,494.0,2968.44,25.48
22941,Pakistan,Soybeans,2010,5730,494.0,2968.44,26.79
22942,Pakistan,Soybeans,2010,5730,494.0,2968.44,19.52
22943,Pakistan,Soybeans,2010,5730,494.0,2968.44,23.75
22998,Pakistan,Soybeans,2011,6953,494.0,1979.27,24.98
22999,Pakistan,Soybeans,2011,6953,494.0,1979.27,23.36
23000,Pakistan,Soybeans,2011,6953,494.0,1979.27,27.41
23001,Pakistan,Soybeans,2011,6953,494.0,1979.27,23.36
23002,Pakistan,Soybeans,2011,6953,494.0,1979.27,27.02
23003,Pakistan,Soybeans,2011,6953,494.0,1979.27,24.98
23004,Pakistan,Soybeans,2011,6953,494.0,1979.27,26.32
23005,Pakistan,Soybeans,2011,6953,494.0,1979.27,19.53
23006,Pakistan,Soybeans,2011,6953,494.0,1979.27,23.36
23061,Pakistan,Soybeans,2012,7901,494.0,990.09,24.87
23062,Pakistan,Soybeans,2012,7901,494.0,990.09,23.1
23063,Pakistan,Soybeans,2012,7901,494.0,990.09,27.23
23064,Pakistan,Soybeans,2012,7901,494.0,990.09,23.1
23065,Pakistan,Soybeans,2012,7901,494.0,990.09,26.75
23066,Pakistan,Soybeans,2012,7901,494.0,990.09,24.87
23067,Pakistan,Soybeans,2012,7901,494.0,990.09,26.11
23068,Pakistan,Soybeans,2012,7901,494.0,990.09,18.74
23069,Pakistan,Soybeans,2012,7901,494.0,990.09,23.1
23124,Pakistan,Soybeans,2013,7222,494.0,0.92,25.95
23125,Pakistan,Soybeans,2013,7222,494.0,0.92,24.27
23126,Pakistan,Soybeans,2013,7222,494.0,0.92,27.9
23127,Pakistan,Soybeans,2013,7222,494.0,0.92,24.27
23128,Pakistan,Soybeans,2013,7222,494.0,0.92,27.21
23129,Pakistan,Soybeans,2013,7222,494.0,0.92,25.95
23130,Pakistan,Soybeans,2013,7222,494.0,0.92,27.38
23131,Pakistan,Soybeans,2013,7222,494.0,0.92,19.98
23132,Pakistan,Soybeans,2013,7222,494.0,0.92,24.27
23318,Peru,Soybeans,1990,20998,1738.0,3134.0,16.84
23327,Peru,Soybeans,1991,16875,1738.0,3134.0,17.15
23336,Peru,Soybeans,1992,13275,1738.0,3134.0,17.96
23345,Peru,Soybeans,1993,16322,1738.0,3134.0,17.56
23354,Peru,Soybeans,1994,12655,1738.0,3134.0,17.31
23363,Peru,Soybeans,1995,14416,1738.0,3134.0,17.26
23372,Peru,Soybeans,1996,15648,1738.0,3755.0,16.45
23381,Peru,Soybeans,1997,14479,1738.0,4307.0,18.62
23390,Peru,Soybeans,1998,14309,1738.0,4374.0,18.13
23399,Peru,Soybeans,1999,14486,1738.0,4029.0,16.65
23408,Peru,Soybeans,2000,14542,1738.0,5175.0,17.02
23417,Peru,Soybeans,2001,14919,1738.0,8414.17,16.95
23426,Peru,Soybeans,2002,16193,1738.0,8322.88,17.44
23435,Peru,Soybeans,2004,16316,1738.0,8941.22,17.29
23444,Peru,Soybeans,2005,15354,1738.0,10227.74,17.02
23453,Peru,Soybeans,2006,15705,1738.0,12074.5,17.61
23462,Peru,Soybeans,2007,15572,1738.0,9011.14,16.68
23471,Peru,Soybeans,2008,16907,1738.0,12598.66,17.34
23480,Peru,Soybeans,2009,17214,1738.0,11531.33,17.4
23489,Peru,Soybeans,2010,17758,1738.0,15590.54,16.97
23498,Peru,Soybeans,2011,18091,1738.0,15436.91,17.03
23507,Peru,Soybeans,2012,18212,1738.0,18885.82,17.68
23516,Peru,Soybeans,2013,17893,1738.0,17942.97,17.0
23560,Poland,Soybeans,2004,16007,600.0,8726.0,8.33
23564,Poland,Soybeans,2005,11284,600.0,16039.0,8.43
23568,Poland,Soybeans,2006,11429,600.0,17101.0,8.64
23572,Poland,Soybeans,2007,15813,600.0,18721.0,9.32
23576,Poland,Soybeans,2008,15224,600.0,20611.02,9.51
23580,Poland,Soybeans,2009,16457,600.0,18493.03,8.5
23584,Poland,Soybeans,2010,13757,600.0,19449.02,7.67
23588,Poland,Soybeans,2011,15913,600.0,21779.27,8.84
23592,Poland,Soybeans,2012,17076,600.0,21885.99,8.48
23808,Romania,Soybeans,1990,7421,637.0,25255.0,12.26
23814,Romania,Soybeans,1991,16544,637.0,19898.0,10.55
23820,Romania,Soybeans,1992,7619,637.0,15134.0,11.55
23826,Romania,Soybeans,1993,12698,637.0,24252.0,10.78
23832,Romania,Soybeans,1994,15525,637.0,21811.0,12.7
23838,Romania,Soybeans,1995,14701,637.0,20113.0,11.21
23844,Romania,Soybeans,1996,14104,637.0,17425.0,10.71
23850,Romania,Soybeans,1997,20032,637.0,15349.0,10.46
23856,Romania,Soybeans,1998,13913,637.0,13979.0,11.37
23862,Romania,Soybeans,1999,18724,637.0,11280.0,12.34
23868,Romania,Soybeans,2000,7659,637.0,9427.4,12.44
23874,Romania,Soybeans,2001,16721,637.0,7871.1,11.9
23880,Romania,Soybeans,2002,20909,637.0,7875.7,12.24
23886,Romania,Soybeans,2004,26595,637.0,6778.2,11.63
23892,Romania,Soybeans,2005,23922,637.0,7565.7,11.25
23898,Romania,Soybeans,2006,19434,637.0,6733.2,11.63
23904,Romania,Soybeans,2007,12450,637.0,6314.0,12.99
23910,Romania,Soybeans,2008,19633,637.0,7193.7,12.5
23916,Romania,Soybeans,2009,17465,637.0,6548.7,12.47
23922,Romania,Soybeans,2010,23641,637.0,7249.2,11.94
23928,Romania,Soybeans,2011,19849,637.0,6582.9,11.26
23934,Romania,Soybeans,2012,13388,637.0,6418.7,12.33
23940,Romania,Soybeans,2013,22242,637.0,6947.9,13.94
23947,Rwanda,Soybeans,1990,6735,1212.0,157.0,19.39
23956,Rwanda,Soybeans,1991,7200,1212.0,107.0,19.22
23965,Rwanda,Soybeans,1992,8095,1212.0,97.0,19.54
23974,Rwanda,Soybeans,1993,6667,1212.0,127.4,19.53
23983,Rwanda,Soybeans,1994,8894,1212.0,157.8,19.55
23992,Rwanda,Soybeans,1995,10346,1212.0,188.2,19.81
24001,Rwanda,Soybeans,1996,4856,1212.0,218.6,19.31
24010,Rwanda,Soybeans,1997,4928,1212.0,249.0,19.78
24019,Rwanda,Soybeans,1998,5505,1212.0,157.0,19.79
24028,Rwanda,Soybeans,1999,4665,1212.0,152.0,19.35
24037,Rwanda,Soybeans,2000,4712,1212.0,147.0,19.59
24046,Rwanda,Soybeans,2001,5527,1212.0,72.0,19.5
24055,Rwanda,Soybeans,2002,5461,1212.0,106.34,19.77
24064,Rwanda,Soybeans,2004,4972,1212.0,159.54,19.93
24073,Rwanda,Soybeans,2005,5627,1212.0,222.92,20.29
24082,Rwanda,Soybeans,2006,6406,1212.0,288.72,20.02
24091,Rwanda,Soybeans,2007,7926,1212.0,398.11,19.6
24100,Rwanda,Soybeans,2008,8248,1212.0,321.75,19.56
24109,Rwanda,Soybeans,2009,8215,1212.0,1187.6,19.84
24118,Rwanda,Soybeans,2010,7890,1212.0,953.85,20.12
24127,Rwanda,Soybeans,2011,7800,1212.0,181.6,19.59
24136,Rwanda,Soybeans,2012,5862,1212.0,925.52,19.79
24145,Rwanda,Soybeans,2013,6755,1212.0,1841.5,19.93
24473,Slovenia,Soybeans,1992,20000,1162.0,1309.0,10.78
24477,Slovenia,Soybeans,1993,13571,1162.0,1112.0,10.19
24481,Slovenia,Soybeans,1994,11000,1162.0,944.0,11.33
24485,Slovenia,Soybeans,1995,27857,1162.0,987.0,10.14
24489,Slovenia,Soybeans,1996,27500,1162.0,953.0,9.24
24493,Slovenia,Soybeans,1997,25000,1162.0,1245.0,10.18
24497,Slovenia,Soybeans,1998,22500,1162.0,1091.0,10.42
24501,Slovenia,Soybeans,1999,25357,1162.0,1133.0,10.51
24505,Slovenia,Soybeans,2000,24643,1162.0,1468.0,11.45
24509,Slovenia,Soybeans,2001,27368,1162.0,1387.0,10.74
24513,Slovenia,Soybeans,2002,24030,1162.0,1164.1,11.18
24517,Slovenia,Soybeans,2004,28974,1162.0,1557.98,10.06
24521,Slovenia,Soybeans,2005,19360,1162.0,1383.88,9.62
24525,Slovenia,Soybeans,2006,23319,1162.0,1280.98,10.56
24529,Slovenia,Soybeans,2007,27619,1162.0,1155.23,11.31
24533,Slovenia,Soybeans,2008,27959,1162.0,1218.15,11.09
24537,Slovenia,Soybeans,2009,29242,1162.0,1162.87,11.06
24541,Slovenia,Soybeans,2010,26606,1162.0,1134.37,10.0
24545,Slovenia,Soybeans,2011,27290,1162.0,1121.91,11.02
24549,Slovenia,Soybeans,2012,24500,1162.0,1016.08,11.12
24553,Slovenia,Soybeans,2013,16655,1162.0,917.49,11.58
24571,South Africa,Soybeans,1990,19377,495.0,16582.0,20.56
24572,South Africa,Soybeans,1990,19377,495.0,16582.0,15.56
24573,South Africa,Soybeans,1990,19377,495.0,16582.0,18.91
24574,South Africa,Soybeans,1990,19377,495.0,16582.0,15.56
24599,South Africa,Soybeans,1991,14483,495.0,16582.0,21.06
24600,South Africa,Soybeans,1991,14483,495.0,16582.0,15.56
24601,South Africa,Soybeans,1991,14483,495.0,16582.0,18.86
24602,South Africa,Soybeans,1991,14483,495.0,16582.0,15.56
24627,South Africa,Soybeans,1992,7578,495.0,16582.0,21.53
24628,South Africa,Soybeans,1992,7578,495.0,16582.0,16.48
24629,South Africa,Soybeans,1992,7578,495.0,16582.0,19.95
24630,South Africa,Soybeans,1992,7578,495.0,16582.0,16.48
24655,South Africa,Soybeans,1993,14913,495.0,16582.0,21.32
24656,South Africa,Soybeans,1993,14913,495.0,16582.0,16.01
24657,South Africa,Soybeans,1993,14913,495.0,16582.0,19.32
24658,South Africa,Soybeans,1993,14913,495.0,16582.0,16.01
24683,South Africa,Soybeans,1994,11473,495.0,16582.0,20.65
24684,South Africa,Soybeans,1994,11473,495.0,16582.0,15.1
24685,South Africa,Soybeans,1994,11473,495.0,16582.0,18.48
24686,South Africa,Soybeans,1994,11473,495.0,16582.0,15.1
24711,South Africa,Soybeans,1995,8954,495.0,18025.0,20.73
24712,South Africa,Soybeans,1995,8954,495.0,18025.0,15.77
24713,South Africa,Soybeans,1995,8954,495.0,18025.0,19.23
24714,South Africa,Soybeans,1995,8954,495.0,18025.0,15.77
24739,South Africa,Soybeans,1996,11765,495.0,19508.0,20.49
24740,South Africa,Soybeans,1996,11765,495.0,19508.0,15.23
24741,South Africa,Soybeans,1996,11765,495.0,19508.0,18.49
24742,South Africa,Soybeans,1996,11765,495.0,19508.0,15.23
24767,South Africa,Soybeans,1997,13803,495.0,21596.0,20.57
24768,South Africa,Soybeans,1997,13803,495.0,21596.0,15.38
24769,South Africa,Soybeans,1997,13803,495.0,21596.0,18.64
24770,South Africa,Soybeans,1997,13803,495.0,21596.0,15.38
24795,South Africa,Soybeans,1998,17200,495.0,24304.0,21.22
24796,South Africa,Soybeans,1998,17200,495.0,24304.0,16.11
24797,South Africa,Soybeans,1998,17200,495.0,24304.0,19.42
24798,South Africa,Soybeans,1998,17200,495.0,24304.0,16.11
24823,South Africa,Soybeans,1999,15249,495.0,26098.8,21.64
24824,South Africa,Soybeans,1999,15249,495.0,26098.8,16.09
24825,South Africa,Soybeans,1999,15249,495.0,26098.8,19.27
24826,South Africa,Soybeans,1999,15249,495.0,26098.8,16.09
24851,South Africa,Soybeans,2000,16412,495.0,26857.0,20.74
24852,South Africa,Soybeans,2000,16412,495.0,26857.0,15.13
24853,South Africa,Soybeans,2000,16412,495.0,26857.0,18.26
24854,South Africa,Soybeans,2000,16412,495.0,26857.0,15.13
24879,South Africa,Soybeans,2001,16862,495.0,26857.0,21.25
24880,South Africa,Soybeans,2001,16862,495.0,26857.0,15.68
24881,South Africa,Soybeans,2001,16862,495.0,26857.0,18.92
24882,South Africa,Soybeans,2001,16862,495.0,26857.0,15.68
24907,South Africa,Soybeans,2002,17962,495.0,26857.0,21.07
24908,South Africa,Soybeans,2002,17962,495.0,26857.0,15.88
24909,South Africa,Soybeans,2002,17962,495.0,26857.0,19.28
24910,South Africa,Soybeans,2002,17962,495.0,26857.0,15.88
24935,South Africa,Soybeans,2004,16296,495.0,26857.0,21.11
24936,South Africa,Soybeans,2004,16296,495.0,26857.0,15.49
24937,South Africa,Soybeans,2004,16296,495.0,26857.0,18.75
24938,South Africa,Soybeans,2004,16296,495.0,26857.0,15.49
24963,South Africa,Soybeans,2005,18167,495.0,26857.0,21.14
24964,South Africa,Soybeans,2005,18167,495.0,26857.0,16.29
24965,South Africa,Soybeans,2005,18167,495.0,26857.0,19.74
24966,South Africa,Soybeans,2005,18167,495.0,26857.0,16.29
24991,South Africa,Soybeans,2006,17625,495.0,26857.0,20.86
24992,South Africa,Soybeans,2006,17625,495.0,26857.0,15.26
24993,South Africa,Soybeans,2006,17625,495.0,26857.0,18.42
24994,South Africa,Soybeans,2006,17625,495.0,26857.0,15.26
25019,South Africa,Soybeans,2007,11202,495.0,26857.0,21.07
25020,South Africa,Soybeans,2007,11202,495.0,26857.0,15.9
25021,South Africa,Soybeans,2007,11202,495.0,26857.0,18.98
25022,South Africa,Soybeans,2007,11202,495.0,26857.0,15.9
25047,South Africa,Soybeans,2008,17050,495.0,26857.0,20.89
25048,South Africa,Soybeans,2008,17050,495.0,26857.0,15.75
25049,South Africa,Soybeans,2008,17050,495.0,26857.0,18.91
25050,South Africa,Soybeans,2008,17050,495.0,26857.0,15.75
25075,South Africa,Soybeans,2009,21703,495.0,26857.0,20.71
25076,South Africa,Soybeans,2009,21703,495.0,26857.0,15.44
25077,South Africa,Soybeans,2009,21703,495.0,26857.0,18.67
25078,South Africa,Soybeans,2009,21703,495.0,26857.0,15.44
25103,South Africa,Soybeans,2010,18173,495.0,26857.0,21.54
25104,South Africa,Soybeans,2010,18173,495.0,26857.0,16.11
25105,South Africa,Soybeans,2010,18173,495.0,26857.0,19.31
25106,South Africa,Soybeans,2010,18173,495.0,26857.0,16.11
25131,South Africa,Soybeans,2011,16986,495.0,26857.0,20.72
25132,South Africa,Soybeans,2011,16986,495.0,26857.0,15.49
25133,South Africa,Soybeans,2011,16986,495.0,26857.0,18.75
25134,South Africa,Soybeans,2011,16986,495.0,26857.0,15.49
25159,South Africa,Soybeans,2012,13771,495.0,26857.0,21.24
25160,South Africa,Soybeans,2012,13771,495.0,26857.0,15.89
25161,South Africa,Soybeans,2012,13771,495.0,26857.0,19.14
25162,South Africa,Soybeans,2012,13771,495.0,26857.0,15.89
25187,South Africa,Soybeans,2013,15189,495.0,26857.0,21.31
25188,South Africa,Soybeans,2013,15189,495.0,26857.0,14.98
25189,South Africa,Soybeans,2013,15189,495.0,26857.0,18.0
25190,South Africa,Soybeans,2013,15189,495.0,26857.0,14.98
25211,Spain,Soybeans,1990,24253,636.0,39562.0,17.3
25212,Spain,Soybeans,1990,24253,636.0,39562.0,12.68
25213,Spain,Soybeans,1990,24253,636.0,39562.0,17.36
25232,Spain,Soybeans,1991,26222,636.0,39147.0,16.37
25233,Spain,Soybeans,1991,26222,636.0,39147.0,11.92
25234,Spain,Soybeans,1991,26222,636.0,39147.0,16.58
25253,Spain,Soybeans,1992,20184,636.0,31839.0,16.35
25254,Spain,Soybeans,1992,20184,636.0,31839.0,11.89
25255,Spain,Soybeans,1992,20184,636.0,31839.0,16.65
25274,Spain,Soybeans,1993,15456,636.0,29408.0,16.28
25275,Spain,Soybeans,1993,15456,636.0,29408.0,11.12
25276,Spain,Soybeans,1993,15456,636.0,29408.0,16.4
25295,Spain,Soybeans,1994,18048,636.0,31244.0,17.51
25296,Spain,Soybeans,1994,18048,636.0,31244.0,12.45
25297,Spain,Soybeans,1994,18048,636.0,31244.0,17.67
25316,Spain,Soybeans,1995,17982,636.0,27852.0,17.33
25317,Spain,Soybeans,1995,17982,636.0,27852.0,12.99
25318,Spain,Soybeans,1995,17982,636.0,27852.0,17.66
25337,Spain,Soybeans,1996,19741,636.0,33236.0,16.72
25338,Spain,Soybeans,1996,19741,636.0,33236.0,11.96
25339,Spain,Soybeans,1996,19741,636.0,33236.0,17.01
25358,Spain,Soybeans,1997,21982,636.0,34023.0,17.66
25359,Spain,Soybeans,1997,21982,636.0,34023.0,13.02
25360,Spain,Soybeans,1997,21982,636.0,34023.0,17.81
25379,Spain,Soybeans,1998,20731,636.0,35070.0,17.15
25380,Spain,Soybeans,1998,20731,636.0,35070.0,12.4
25381,Spain,Soybeans,1998,20731,636.0,35070.0,17.46
25400,Spain,Soybeans,1999,22857,636.0,33614.0,17.14
25401,Spain,Soybeans,1999,22857,636.0,33614.0,12.09
25402,Spain,Soybeans,1999,22857,636.0,33614.0,17.43
25421,Spain,Soybeans,2000,21870,636.0,34597.0,17.15
25422,Spain,Soybeans,2000,21870,636.0,34597.0,12.2
25423,Spain,Soybeans,2000,21870,636.0,34597.0,17.47
25442,Spain,Soybeans,2001,26795,636.0,35700.0,17.27
25443,Spain,Soybeans,2001,26795,636.0,35700.0,12.33
25444,Spain,Soybeans,2001,26795,636.0,35700.0,17.84
25463,Spain,Soybeans,2002,26667,636.0,40727.0,17.16
25464,Spain,Soybeans,2002,26667,636.0,40727.0,12.52
25465,Spain,Soybeans,2002,26667,636.0,40727.0,17.51
25484,Spain,Soybeans,2004,26622,636.0,47445.0,17.12
25485,Spain,Soybeans,2004,26622,636.0,47445.0,12.17
25486,Spain,Soybeans,2004,26622,636.0,47445.0,17.41
25505,Spain,Soybeans,2005,24907,636.0,41017.0,16.69
25506,Spain,Soybeans,2005,24907,636.0,41017.0,12.26
25507,Spain,Soybeans,2005,24907,636.0,41017.0,16.97
25526,Spain,Soybeans,2006,24111,636.0,39767.0,17.81
25527,Spain,Soybeans,2006,24111,636.0,39767.0,13.06
25528,Spain,Soybeans,2006,24111,636.0,39767.0,17.97
25547,Spain,Soybeans,2007,26744,636.0,39286.0,17.24
25548,Spain,Soybeans,2007,26744,636.0,39286.0,11.89
25549,Spain,Soybeans,2007,26744,636.0,39286.0,17.41
25568,Spain,Soybeans,2008,29801,636.0,40719.0,16.92
25569,Spain,Soybeans,2008,29801,636.0,40719.0,11.92
25570,Spain,Soybeans,2008,29801,636.0,40719.0,17.21
25589,Spain,Soybeans,2009,22189,636.0,35199.0,17.45
25590,Spain,Soybeans,2009,22189,636.0,35199.0,12.96
25591,Spain,Soybeans,2009,22189,636.0,35199.0,17.61
25610,Spain,Soybeans,2010,23655,636.0,39043.0,16.51
25611,Spain,Soybeans,2010,23655,636.0,39043.0,12.01
25612,Spain,Soybeans,2010,23655,636.0,39043.0,16.83
25631,Spain,Soybeans,2011,24893,636.0,53549.0,17.9
25632,Spain,Soybeans,2011,24893,636.0,53549.0,13.28
25633,Spain,Soybeans,2011,24893,636.0,53549.0,17.98
25652,Spain,Soybeans,2012,27713,636.0,48668.0,17.51
25653,Spain,Soybeans,2012,27713,636.0,48668.0,12.33
25654,Spain,Soybeans,2012,27713,636.0,48668.0,17.65
25673,Spain,Soybeans,2013,28000,636.0,54197.0,17.0
25674,Spain,Soybeans,2013,28000,636.0,54197.0,12.68
25675,Spain,Soybeans,2013,28000,636.0,54197.0,17.46
25688,Sri Lanka,Soybeans,1990,8040,1712.0,1571.33,26.53
25696,Sri Lanka,Soybeans,1991,9747,1712.0,1409.15,26.53
25704,Sri Lanka,Soybeans,1992,9905,1712.0,2144.31,26.26
25712,Sri Lanka,Soybeans,1993,9389,1712.0,1753.2,26.37
25720,Sri Lanka,Soybeans,1994,10167,1712.0,1860.7,26.34
25728,Sri Lanka,Soybeans,1995,10034,1712.0,1735.5,26.59
25736,Sri Lanka,Soybeans,1996,8551,1712.0,1654.41,26.38
25744,Sri Lanka,Soybeans,1997,8451,1712.0,1622.4,26.66
25752,Sri Lanka,Soybeans,1998,9345,1712.0,1532.41,27.13
25760,Sri Lanka,Soybeans,1999,9756,1712.0,1766.91,26.32
25768,Sri Lanka,Soybeans,2000,9275,1712.0,1695.71,26.43
25776,Sri Lanka,Soybeans,2001,9688,1712.0,1705.05,26.63
25784,Sri Lanka,Soybeans,2002,9206,1712.0,1714.39,26.74
25792,Sri Lanka,Soybeans,2004,14538,1712.0,1733.07,26.64
25800,Sri Lanka,Soybeans,2005,16201,1712.0,1742.41,26.73
25808,Sri Lanka,Soybeans,2006,16873,1712.0,1751.75,26.56
25816,Sri Lanka,Soybeans,2007,16783,1712.0,1439.8,26.57
25824,Sri Lanka,Soybeans,2008,24048,1712.0,1152.39,26.42
25832,Sri Lanka,Soybeans,2009,22831,1712.0,1170.36,26.67
25840,Sri Lanka,Soybeans,2010,16711,1712.0,1450.54,26.83
25848,Sri Lanka,Soybeans,2011,15673,1712.0,1290.31,26.65
25856,Sri Lanka,Soybeans,2012,10987,1712.0,1112.8,26.88
25864,Sri Lanka,Soybeans,2013,16955,1712.0,1235.31,27.03
25898,Suriname,Soybeans,1990,5323,2331.0,217.0,26.87
25904,Suriname,Soybeans,1991,8587,2331.0,207.0,26.93
25910,Suriname,Soybeans,1992,7805,2331.0,197.5,27.04
25916,Suriname,Soybeans,1993,7857,2331.0,188.0,26.83
25922,Suriname,Soybeans,1994,7458,2331.0,178.5,26.82
25928,Suriname,Soybeans,1995,6667,2331.0,169.0,27.33
25934,Suriname,Soybeans,1996,9500,2331.0,142.0,27.09
25940,Suriname,Soybeans,1997,8200,2331.0,139.0,27.27
25946,Suriname,Soybeans,1998,9000,2331.0,151.33,27.65
25952,Suriname,Soybeans,1999,8000,2331.0,163.67,27.07
25958,Suriname,Soybeans,2000,7353,2331.0,176.0,26.86
25964,Suriname,Soybeans,2001,8333,2331.0,581.12,27.12
25970,Suriname,Soybeans,2002,9051,2331.0,986.25,27.14
25976,Suriname,Soybeans,2004,10000,2331.0,1214.83,27.47
25982,Suriname,Soybeans,2005,10000,2331.0,1426.37,27.7
25988,Suriname,Soybeans,2006,10000,2331.0,1483.84,27.34
25994,Suriname,Soybeans,2007,10000,2331.0,1847.86,27.19
26000,Suriname,Soybeans,2008,8571,2331.0,2108.66,27.22
26006,Suriname,Soybeans,2009,13750,2331.0,2191.37,27.45
26012,Suriname,Soybeans,2010,14000,2331.0,1286.65,27.7
26018,Suriname,Soybeans,2011,8462,2331.0,936.24,27.42
26024,Suriname,Soybeans,2012,10000,2331.0,633.92,27.4
26030,Suriname,Soybeans,2013,10000,2331.0,537.49,27.17
26080,Switzerland,Soybeans,1990,24266,1537.0,2282.0,8.19
26084,Switzerland,Soybeans,1991,23437,1537.0,2055.9,7.24
26088,Switzerland,Soybeans,1992,26335,1537.0,2018.7,7.98
26092,Switzerland,Soybeans,1993,22818,1537.0,1934.5,7.48
26096,Switzerland,Soybeans,1994,27575,1537.0,1922.5,8.78
26100,Switzerland,Soybeans,1995,27750,1537.0,1826.3,7.65
26104,Switzerland,Soybeans,1996,25723,1537.0,1746.3,6.66
26108,Switzerland,Soybeans,1997,26472,1537.0,1644.3,7.96
26112,Switzerland,Soybeans,1998,26054,1537.0,1563.6,7.81
26116,Switzerland,Soybeans,1999,33229,1537.0,1526.6,7.76
26120,Switzerland,Soybeans,2000,39391,1537.0,1576.9,8.54
26124,Switzerland,Soybeans,2001,30713,1537.0,1561.9,7.82
26128,Switzerland,Soybeans,2002,30243,1537.0,1526.6,8.42
26132,Switzerland,Soybeans,2004,28446,1537.0,1390.7,7.67
26136,Switzerland,Soybeans,2005,26350,1537.0,1388.3,7.49
26140,Switzerland,Soybeans,2006,26667,1537.0,1359.04,8.19
26144,Switzerland,Soybeans,2007,26052,1537.0,2099.3,8.43
26148,Switzerland,Soybeans,2008,29087,1537.0,2011.47,7.98
26152,Switzerland,Soybeans,2009,27076,1537.0,2170.4,8.15
26156,Switzerland,Soybeans,2010,28298,1537.0,2059.6,7.06
26160,Switzerland,Soybeans,2011,29386,1537.0,2132.14,8.68
26164,Switzerland,Soybeans,2012,28111,1537.0,2077.9,7.96
26168,Switzerland,Soybeans,2013,25252,1537.0,2098.5,7.94
26174,Tajikistan,Soybeans,1992,50,691.0,2280.0,7.9
26180,Tajikistan,Soybeans,1993,80,691.0,2280.0,7.29
26186,Tajikistan,Soybeans,1994,111,691.0,714.0,8.01
26192,Tajikistan,Soybeans,1995,117,691.0,54.0,8.49
